phrase;category;intent;geo;ws_msk_base;wsk_msk_final;ws_ru_base;wsk_ru_exact_wk;pos_msk;url;source
диван угловой модульный большой;Диваны угловые;общий;;306;56;272;;17;/catalog/myagkaya-mebel/divanyi-uglovyie/f/sistema_komplektatsii--modulnaya;arsenkin_sem+expand+keysso
стул из массива дерева купить;Столы и стулья;коммерческий;;569;56;;;20;/catalog/korpusnaya-mebel/stulya;arsenkin_sem+keysso
мебель для гостиной в современном стиле купить в москве;Гостиные и стенки;коммерческий;да;89;56;;;7;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/f/stil--sovremennyiy;arsenkin_sem+keysso
кровать челси;Кровати;общий;;982;56;;;25;/catalog/korpusnaya-mebel/krovati/krovat-1-09-chelsi-p3-587-1-05;arsenkin_sem+keysso
лючия мебель;Мебель общ.;общий;;465;56;;;38;/catalog/myagkaya-mebel/divanyi/uglovoy-divan-lyuchiya-6l-r-10-9018;arsenkin_sem+keysso
диван премиум класса купить;Диваны;коммерческий;;336;56;;;35;/catalog/myagkaya-mebel/divanyi-premium;arsenkin_sem+keysso
мебель 86;Мебель общ.;общий;;717;56;;;33;/;arsenkin_sem+keysso
диван магнат;Диваны;общий;;641;56;;;21;/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-magnat-lyuks-3m;arsenkin_sem+keysso
угловой диван велюр;Диваны угловые;общий;;3868;56;;75;24;/catalog/myagkaya-mebel/divanyi-uglovyie/f/obivka--velyur;arsenkin_sem+keysso
банкетка стул;Столы и стулья;общий;;562;56;;;15;/catalog/korpusnaya-mebel/stulya/f/type--banketka;arsenkin_sem+keysso
диван купить онлайн с доставкой;Диваны;коммерческий;;134;56;;;35;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
диван корфу;Диваны;общий;;496;56;;;6;/catalog/myagkaya-mebel/divanyi/uglovoy-divan-korfu-25l-r-6r-l;arsenkin_sem+keysso
диван тахта купить в москве;Тахты и кушетки;коммерческий;да;;55;377;;;;expand
купить письменный стол из массива;Столы и стулья;коммерческий;;581;55;;;35;/catalog/korpusnaya-mebel/stolyi/f/type--stol-pismennyiy;arsenkin_sem+keysso
диван кровать ричмонд;Диваны;общий;;179;55;;;41;/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-richmond-3m;arsenkin_sem+keysso
тумба прикроватная деревянная;Кровати;общий;;261;55;;;37;/catalog/korpusnaya-mebel/tumbyi/f/type--tumba-prikrovatnaya;arsenkin_sem+keysso
тумба под тв под дерево;Комоды и тумбы;общий;;388;55;;;23;/catalog/korpusnaya-mebel/tumbyi/f/type--tumba-pod-televizor;arsenkin_sem+keysso
оливковый шкаф;Шкафы;общий;;1345;55;;51;12;/catalog/korpusnaya-mebel/shkafyi/f/colorsynonym--olivkovye;arsenkin_sem+keysso
дубовый стул;Столы и стулья;общий;;899;55;;;36;/catalog/korpusnaya-mebel/stulya;arsenkin_sem+keysso
стол из массива дуба купить;Столы и стулья;коммерческий;;280;55;;;16;/catalog/korpusnaya-mebel/stolyi/f/type--stol-obedennyiy/material--massiv_duba;arsenkin_sem+keysso
стулья классика;Столы и стулья;общий;;1738;55;;43;18;/catalog/korpusnaya-mebel/stulya/f/stil--klassika;arsenkin_sem+keysso
диван с выдвижными ящиками;Диваны;общий;;1173;55;;;24;/catalog/myagkaya-mebel/divanyi/f/s_yashhikom--est;arsenkin_sem+keysso
деко мебель;Мебель общ.;общий;;957;55;;;8;/catalog/korpusnaya-mebel/mebel-dlya-spalni/spalnya-deko;arsenkin_sem+keysso
тахта с ящиками;Тахты и кушетки;общий;;3370;54;4238;61;35;/catalog/myagkaya-mebel/tahtyi/f/s_yashhikom--est;arsenkin_sem+expand+keysso
кровать и кресло мем;Кресла;общий;;;54;1171;;;;expand
диван угловой раскладной в гостиную;Диваны угловые;общий;;;54;1035;;;;expand
мебельная фабрика старт;Фабрика/производитель;общий;;;54;445;;;;expand
мебель каретниковой каталог с ценами от производителя;Фабрика/производитель;коммерческий;;73;54;;;36;/;arsenkin_sem+keysso
выдвижной механизм для дивана;Диваны;общий;;267;54;;;30;/mehanizmyi-transformatsii;arsenkin_sem+keysso
мебельный дисконт москва;Мебель общ.;общий;да;152;54;;;33;/catalog/onlayn-rasprodaja;arsenkin_sem+keysso
купить комод для обуви в прихожую;Прихожие;коммерческий;;120;54;;;28;/catalog/korpusnaya-mebel/tumbyi/f/type--tumba-dlya-obuvi;arsenkin_sem+keysso
кожаный диван угловой раскладной;Диваны угловые;общий;;143;54;;;10;/catalog/myagkaya-mebel/divanyi-uglovyie/f/obivka--naturalnaya_koja;arsenkin_sem+keysso
диван угловой мягкий большой;Диваны угловые;общий;;176;54;;;29;/catalog/myagkaya-mebel/divanyi-uglovyie;arsenkin_sem+keysso
мебельные фирмы;Мебель общ.;общий;;5554;54;;49;21;/;arsenkin_sem+keysso
пружины для матраса;Матрасы;общий;;1801;54;;54;32;/blog/obzor-prujinnyih-blokov-dlya-matrasov;arsenkin_sem+keysso
диваны нальчик;Диваны;общий;;1534;54;;57;27;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
мебельная фабрика официальный сайт;Фабрика/производитель;коммерческий;;80406;53;77296;48;28;/;arsenkin_sem+expand+keysso
мебельная фабрика светличных;Фабрика/производитель;общий;;;53;764;;;;expand
мягкая мебель из белоруссии;Белорусская мебель;общий;;198;53;197;;1;/catalog/myagkaya-mebel;arsenkin_sem+expand+keysso
диван угловой клик кляк;Диваны угловые;общий;;87;53;;;9;/catalog/myagkaya-mebel/divanyi-uglovyie/f/transformation--klik_kljak;arsenkin_sem+keysso
журнальный столик из массива;Столы и стулья;общий;;730;53;;;27;/catalog/korpusnaya-mebel/stolyi/f/type--stol-jurnalnyiy;arsenkin_sem+keysso
диван кровать раскладной двухместный;Диваны;общий;;178;53;;;23;/catalog/myagkaya-mebel/divanyi/f/type--2-h-mestnyiy-divan/po_nalichiyu_transformatsii--raskladnoy;arsenkin_sem+keysso
мебельная фабрика d1;Фабрика/производитель;общий;;78;53;;;37;/;arsenkin_sem+keysso
гостиная в серых тонах;Гостиные и стенки;общий;;1239;53;;47;10;/blog/dizayn-gostinoy-v-seryiy-tonah;arsenkin_sem+keysso
мебель беларусь официальный сайт;Белорусская мебель;коммерческий;;1231;53;;49;1;/;arsenkin_sem+keysso
купить шкаф бельевой;Шкафы;коммерческий;;615;53;;;25;/catalog/korpusnaya-mebel/shkafyi/f/naznachenie--dlya_belya;arsenkin_sem+keysso
тумба для книг;Комоды и тумбы;общий;;531;53;;;17;/catalog/korpusnaya-mebel/tumbyi/f/naznachenie--dlya_knig;arsenkin_sem+keysso
спальный гарнитур валенсия;Спальни;общий;;136;53;;;22;/catalog/korpusnaya-mebel/mebel-dlya-spalni/spalnya-valensiya-klassik--1;arsenkin_sem+keysso
стол письменный деревянный купить;Столы и стулья;коммерческий;;180;53;;;31;/catalog/korpusnaya-mebel/stolyi/f/type--stol-pismennyiy;arsenkin_sem+keysso
диван минимализм;Диваны;общий;;586;53;;;21;/catalog/myagkaya-mebel/divanyi/f/stil--minimalizm;arsenkin_sem+keysso
кухни милана официальный сайт;Кухни;коммерческий;;110;53;;;27;/catalog/kuhni/kuhni-pod-zakaz/kuhni-milana;arsenkin_sem+keysso
диван маленький кожаный;Диваны кожаные;общий;;229;53;;;17;/catalog/myagkaya-mebel/divanyi/f/material--naturalnaya_kozha;arsenkin_sem+keysso
диван угловой классический;Диваны угловые;общий;;351;53;;;17;/catalog/myagkaya-mebel/divanyi-uglovyie/f/stil--klassika;arsenkin_sem+keysso
бескаркасный угловой диван;Диваны угловые;общий;;;52;848;;;;expand
кресло кровать для ребенка;Кресла-кровати;общий;;;52;780;;;;expand
мебель беларуси армавир;Белорусская мебель;общий;;116;52;;;6;/catalog;arsenkin_sem+keysso
угловой диван купить в ставрополе;Диваны угловые;коммерческий;да;152;52;;;28;/catalog/myagkaya-mebel/divanyi-uglovyie;arsenkin_sem+keysso
диван кантри;Диваны;общий;;684;52;;;18;/catalog/myagkaya-mebel/divanyi/f/stil--kantri;arsenkin_sem+keysso
мебель директ официальный сайт;Мебель общ.;коммерческий;;77;52;;;33;/;arsenkin_sem+keysso
гостиная сканди;Гостиные и стенки;общий;;474;52;;;27;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/gostinaya-skandi;arsenkin_sem+keysso
дуб кассела коричневый кухня;Кухни;общий;;162;52;;;26;/catalog/kuhni;arsenkin_sem+keysso
диван 2х местный;Диваны;общий;;966;52;;;21;/catalog/myagkaya-mebel/divanyi/f/kolichestvo_sidyachih_mest--2;arsenkin_sem+keysso
диван прямой раскладной с ящиком для белья;Диваны;общий;;327;52;;;25;/catalog/myagkaya-mebel/divanyi-pryamyie/f/s_yashhikom--est;arsenkin_sem+keysso
мебель легко официальный сайт;Мебель общ.;коммерческий;;127;52;;;31;/;arsenkin_sem+keysso
кресло бергамо;Кресла;общий;;254;52;;;27;/catalog/myagkaya-mebel/kresla/kreslo-bergamo;arsenkin_sem+keysso
диван с двумя углами;Диваны;общий;;321;52;;;9;/catalog/myagkaya-mebel/divanyi-uglovyie/f/razmeschenie_ugla--s_dvumya_uglami;arsenkin_sem+keysso
письменный стол валенсия;Столы и стулья;общий;;115;52;;;35;/catalog/korpusnaya-mebel/stolyi/stol-pismennyiy-valensiya-klassik-p3-0589-2-04;arsenkin_sem+keysso
двухъярусная кровать из массива дерева;Кровати;общий;;;51;338;;;;expand
корпусная мебель для гостиной в современном стиле;Гостиные и стенки;общий;;106;51;;;20;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/f/stil--sovremennyiy;arsenkin_sem+keysso
диван аккордеон двухместный;Диваны;общий;;131;51;;;30;/catalog/myagkaya-mebel/divanyi/f/type--2-h-mestnyiy-divan/transformation--akkordeon;arsenkin_sem+keysso
мдф пластик для кухни;Кухни;общий;;835;51;;;29;/catalog/kuhni/kuhni-pod-zakaz/f/material--mdf_plastik;arsenkin_sem+keysso
мебель нортон официальный сайт каталог цены;Мебель общ.;коммерческий;;114;51;;;15;/catalog/korpusnaya-mebel/mebel-dlya-spalni/spalnya-norton--4;arsenkin_sem+keysso
тахта ирис;Тахты и кушетки;общий;;;50;875;;;;expand
стенка в гостиную в хоффе;Гостиные и стенки;общий;;;50;579;;;;expand
мебельная фабрика три бобра официальный сайт;Фабрика/производитель;коммерческий;;;50;412;;;;expand
асгард мебельная фабрика;Фабрика/производитель;общий;;;50;287;;;;expand
стулья для гостиной с мягким сиденьем и спинкой купить деревянные классика;Гостиные и стенки;коммерческий;;71;50;;;19;/catalog/korpusnaya-mebel/stulya/f/stil--klassika;arsenkin_sem+keysso
диван консул угловой;Диваны угловые;общий;;224;50;;;16;/catalog/myagkaya-mebel/divanyi/uglovoy-divan-konsul-23/naturalnayakojachereshnya120gruppa;arsenkin_sem+keysso
диван 1 5 спальный;Диваны;общий;;646;50;;;15;/catalog/myagkaya-mebel/divanyi/f/kolichestvo_spalnyih_mest--1_5_spalnoe;arsenkin_sem+keysso
